settlement_period,forecast_wind_mw,national_demand_mw,embedded_solar_generation_mw,price_gbp
2020-01-13 07:00:00,9474.0,34605,0,43.9
2020-01-13 08:00:00,10019.0,37395,36,41.38
2020-01-13 09:00:00,10530.0,37722,931,40.55
2020-01-13 10:00:00,11103.0,37062,1680,39.15
2020-01-13 11:00:00,11385.0,37088,1610,40.85
2020-01-13 12:00:00,11699.0,37397,1350,39.94
2020-01-13 13:00:00,11897.0,37616,889,39.11
2020-01-13 14:00:00,11867.0,38075,281,37.35
2020-01-13 15:00:00,11773.0,38303,73,37.96
2020-01-13 16:00:00,11585.0,40643,0,41.46
2020-01-13 17:00:00,11596.0,42510,0,49.67
2020-01-13 18:00:00,11508.0,41600,0,40.67
2020-01-13 19:00:00,11264.0,39870,0,40.9
2020-01-13 20:00:00,11203.0,37139,0,36.0
2020-01-13 21:00:00,11273.0,33409,0,26.75
2020-01-13 22:00:00,11681.0,29033,0,23.25
2020-01-13 23:00:00,11815.0,25047,0,20.41
2020-01-14 00:00:00,12020.0,23735,0,16.35
2020-01-14 01:00:00,11914.0,24031,0,12.85
2020-01-14 02:00:00,11743.0,23197,0,7.86
2020-01-14 03:00:00,11578.0,22565,0,7.25
2020-01-14 04:00:00,11395.0,22120,0,14.48
2020-01-14 05:00:00,11293.0,23213,0,23.8
2020-01-14 06:00:00,11232.0,27518,0,30.75
2020-01-14 07:00:00,11092.0,34421,0,34.24
2020-01-14 08:00:00,11048.0,36948,4,34.95
2020-01-14 09:00:00,10956.0,37973,191,35.2
2020-01-14 10:00:00,10938.0,38271,430,35.22
2020-01-14 11:00:00,10924.0,38491,577,38.0
2020-01-14 12:00:00,10844.0,38734,431,41.25
2020-01-14 13:00:00,10846.0,38698,430,44.0
2020-01-14 14:00:00,10724.0,38607,249,41.94
2020-01-14 15:00:00,10448.0,38298,86,38.4
2020-01-14 16:00:00,10217.0,40466,1,50.0
2020-01-14 17:00:00,9822.0,42558,0,56.41
2020-01-14 18:00:00,9329.0,41651,0,47.5
2020-01-14 19:00:00,9365.0,40348,0,44.42
2020-01-14 20:00:00,9608.0,37744,0,39.99
2020-01-14 21:00:00,9874.0,34019,0,32.7
2020-01-14 22:00:00,10366.0,29902,0,25.92
2020-01-14 23:00:00,10843.0,26164,0,20.96
2020-01-15 00:00:00,11313.0,25050,0,17.0
2020-01-15 01:00:00,11227.0,24943,0,14.06
2020-01-15 02:00:00,11061.0,23880,0,9.74
2020-01-15 03:00:00,10864.0,23244,0,9.24
2020-01-15 04:00:00,10732.0,22578,0,16.05
2020-01-15 05:00:00,10624.0,23765,0,25.16
2020-01-15 06:00:00,10546.0,28227,0,33.84
2020-01-15 07:00:00,10648.0,35138,0,38.0
2020-01-15 08:00:00,10760.0,37682,0,45.28
2020-01-15 09:00:00,10904.0,38025,108,45.66
2020-01-15 10:00:00,11062.0,37665,812,41.39
2020-01-15 11:00:00,11145.0,36595,2180,37.89
2020-01-15 12:00:00,11147.0,35302,3440,34.21
2020-01-15 13:00:00,11123.0,34618,3910,31.92
2020-01-15 14:00:00,11078.0,34906,2680,32.0
2020-01-15 15:00:00,11048.0,35771,1060,34.7
2020-01-15 16:00:00,11037.0,38656,33,48.58
2020-01-15 17:00:00,11156.0,41782,0,54.7
2020-01-15 18:00:00,11218.0,41505,0,48.99
2020-01-15 19:00:00,11173.0,40319,0,44.0
2020-01-15 20:00:00,11117.0,38489,0,36.92
2020-01-15 21:00:00,11016.0,34737,0,31.14
2020-01-15 22:00:00,10797.0,30140,0,27.64
2020-01-15 23:00:00,10546.0,26228,0,26.07
2020-01-16 00:00:00,10021.0,24665,0,26.08
2020-01-16 01:00:00,9950.0,25100,0,25.77
2020-01-16 02:00:00,9965.0,24177,0,25.02
2020-01-16 03:00:00,10199.0,23449,0,24.87
2020-01-16 04:00:00,10556.0,23060,0,25.87
2020-01-16 05:00:00,10733.0,23943,0,32.2
2020-01-16 06:00:00,10930.0,28426,0,38.0
2020-01-16 07:00:00,11222.0,34517,0,45.94
2020-01-16 08:00:00,11467.0,37228,42,41.32
2020-01-16 09:00:00,11671.0,37624,592,38.41
2020-01-16 10:00:00,11797.0,37050,1520,37.17
2020-01-16 11:00:00,11864.0,37228,1620,35.4
2020-01-16 12:00:00,11884.0,37633,1110,35.9
2020-01-16 13:00:00,11810.0,37920,881,36.56
2020-01-16 14:00:00,11655.0,37854,380,37.62
2020-01-16 15:00:00,11489.0,37565,78,37.35
2020-01-16 16:00:00,11364.0,39529,2,42.0
2020-01-16 17:00:00,11051.0,41588,0,49.93
2020-01-16 18:00:00,10696.0,40790,0,47.35
2020-01-16 19:00:00,10424.0,39387,0,43.95
2020-01-16 20:00:00,10116.0,36806,0,38.0
2020-01-16 21:00:00,9797.0,33463,0,34.93
2020-01-16 22:00:00,9524.0,29856,0,29.94
2020-01-16 23:00:00,9226.0,26527,0,24.15
2020-01-17 00:00:00,8525.0,25400,0,23.99
2020-01-17 01:00:00,8115.0,25713,0,23.5
2020-01-17 02:00:00,7896.0,24601,0,22.65
2020-01-17 03:00:00,7696.0,24039,0,22.91
2020-01-17 04:00:00,7339.0,23618,0,24.65
2020-01-17 05:00:00,6711.0,24610,0,31.33
2020-01-17 06:00:00,6290.0,29155,0,35.71
2020-01-17 07:00:00,6023.0,35624,0,38.77
2020-01-17 08:00:00,5942.0,38386,12,42.26
2020-01-17 09:00:00,6044.0,38289,651,44.0
2020-01-17 10:00:00,6034.0,38314,1680,40.5
2020-01-17 11:00:00,6038.0,38164,1760,36.66
2020-01-17 12:00:00,6063.0,38245,1750,35.22
2020-01-17 13:00:00,6277.0,38012,1690,34.38
2020-01-17 14:00:00,6399.0,37377,1060,35.16
2020-01-17 15:00:00,6589.0,37560,731,36.61
2020-01-17 16:00:00,6849.0,39825,33,46.22
2020-01-17 17:00:00,6965.0,42903,0,51.35
2020-01-17 18:00:00,7055.0,42398,0,44.91
2020-01-17 19:00:00,7069.0,40665,0,39.51
2020-01-17 20:00:00,7081.0,38223,0,38.0
2020-01-17 21:00:00,7088.0,34983,0,37.2
2020-01-17 22:00:00,7086.0,31466,0,32.7
2020-01-17 23:00:00,7080.0,27882,0,28.68
2020-01-18 00:00:00,7915.0,26377,0,25.94
2020-01-18 01:00:00,7807.0,26298,0,26.58
2020-01-18 02:00:00,7577.0,25007,0,23.08
2020-01-18 03:00:00,7290.0,24366,0,23.14
2020-01-18 04:00:00,6983.0,23808,0,23.33
2020-01-18 05:00:00,6648.0,24208,0,27.02
2020-01-18 06:00:00,6381.0,25783,0,28.97
2020-01-18 07:00:00,6082.0,28606,0,32.47
2020-01-18 08:00:00,5831.0,32076,95,33.96
2020-01-18 09:00:00,5644.0,34573,1720,37.06
2020-01-18 10:00:00,5527.0,34246,3610,37.05
2020-01-18 11:00:00,5308.0,33194,4720,34.54
2020-01-18 12:00:00,5127.0,32463,5040,33.03
2020-01-18 13:00:00,5027.0,32399,4520,32.08
2020-01-18 14:00:00,4939.0,32784,3000,32.41
2020-01-18 15:00:00,5136.0,34213,1240,32.75
2020-01-18 16:00:00,5822.0,36787,76,42.5
2020-01-18 17:00:00,5815.0,40665,0,56.0
2020-01-18 18:00:00,5807.0,40592,0,48.95
2020-01-18 19:00:00,5786.0,38959,0,44.39
2020-01-18 20:00:00,5769.0,36658,0,41.0
2020-01-18 21:00:00,5759.0,34201,0,36.43
2020-01-18 22:00:00,5755.0,31219,0,31.92
2020-01-18 23:00:00,5751.0,28412,0,39.79
2020-01-19 00:00:00,5480.0,27369,0,36.5
2020-01-19 01:00:00,5488.0,27113,0,33.0
2020-01-19 02:00:00,5449.0,25948,0,29.99
2020-01-19 03:00:00,5433.0,25412,0,26.6
2020-01-19 04:00:00,5325.0,24736,0,24.47
2020-01-19 05:00:00,5131.0,24950,0,24.31
2020-01-19 06:00:00,4917.0,26153,0,26.39
2020-01-19 07:00:00,4727.0,28180,0,27.7
2020-01-19 08:00:00,4498.0,30557,105,35.0
2020-01-19 09:00:00,4336.0,33291,1790,37.0
2020-01-19 10:00:00,4244.0,34326,3340,37.7
2020-01-19 11:00:00,4260.0,33905,4420,36.13
2020-01-19 12:00:00,4372.0,33838,4960,37.3
2020-01-19 13:00:00,4562.0,33670,4480,36.5
2020-01-19 14:00:00,4767.0,34056,3330,36.4
2020-01-19 15:00:00,4906.0,35788,1530,33.0
2020-01-19 16:00:00,4887.0,38795,88,43.7
2020-01-19 17:00:00,4983.0,42516,0,55.3
2020-01-19 18:00:00,5048.0,42151,0,47.94
2020-01-19 19:00:00,5026.0,40492,0,44.4
2020-01-19 20:00:00,5009.0,37844,0,38.4
2020-01-19 21:00:00,4972.0,35195,0,35.8
2020-01-19 22:00:00,4912.0,31346,0,31.72
2020-01-19 23:00:00,4871.0,27922,0,30.04
2020-01-20 00:00:00,5206.0,26532,0,29.84
2020-01-20 01:00:00,5248.0,26950,0,29.54
2020-01-20 02:00:00,5296.0,25995,0,28.17
2020-01-20 03:00:00,5341.0,25646,0,27.53
2020-01-20 04:00:00,5333.0,25101,0,29.73
2020-01-20 05:00:00,5284.0,26374,0,37.94
2020-01-20 06:00:00,5208.0,31359,0,45.0
2020-01-20 07:00:00,5147.0,38380,0,49.32
2020-01-20 08:00:00,5100.0,41656,45,47.4
2020-01-20 09:00:00,5080.0,42389,1240,44.11
2020-01-20 10:00:00,5072.0,41143,2770,40.04
2020-01-20 11:00:00,5105.0,40013,3860,36.55
2020-01-20 12:00:00,5148.0,39293,4400,35.76
2020-01-20 13:00:00,5178.0,38464,4290,35.84
2020-01-20 14:00:00,5189.0,38724,3430,37.16
2020-01-20 15:00:00,5143.0,39825,1750,38.24
2020-01-20 16:00:00,5033.0,42225,110,48.71
2020-01-20 17:00:00,5106.0,43784,0,49.85
2020-01-20 18:00:00,5159.0,43426,0,47.06
2020-01-20 19:00:00,5214.0,43611,0,42.71
2020-01-20 20:00:00,5272.0,41573,0,39.22
2020-01-20 21:00:00,5327.0,38229,0,36.36
2020-01-20 22:00:00,5365.0,33650,0,34.51
2020-01-20 23:00:00,5406.0,29484,0,30.94
2020-01-21 00:00:00,5126.0,28121,0,30.54
2020-01-21 01:00:00,4841.0,28494,0,31.15
2020-01-21 02:00:00,4429.0,27657,0,30.03
2020-01-21 03:00:00,3967.0,27160,0,30.4
2020-01-21 04:00:00,3511.0,26587,0,31.88
2020-01-21 05:00:00,2957.0,27650,0,35.38
2020-01-21 06:00:00,2475.0,32413,0,42.48
2020-01-21 07:00:00,2060.0,39102,0,52.53
2020-01-21 08:00:00,1831.0,41959,76,54.2
2020-01-21 09:00:00,1722.0,42143,1170,50.7
2020-01-21 10:00:00,1689.0,41286,2780,46.0
2020-01-21 11:00:00,1659.0,40607,3960,42.0
2020-01-21 12:00:00,1630.0,39697,4370,39.9
2020-01-21 13:00:00,1635.0,39090,4140,40.2
2020-01-21 14:00:00,1659.0,39565,3040,41.72
2020-01-21 15:00:00,1665.0,40249,1450,43.7
2020-01-21 16:00:00,1639.0,41734,105,51.7
2020-01-21 17:00:00,1703.0,43865,0,59.14
2020-01-21 18:00:00,1762.0,43727,0,50.37
2020-01-21 19:00:00,1796.0,43834,0,43.75
2020-01-21 20:00:00,1840.0,41602,0,40.25
2020-01-21 21:00:00,1900.0,38579,0,37.95
2020-01-21 22:00:00,1992.0,33965,0,36.64
2020-01-21 23:00:00,2095.0,29904,0,32.7
2020-01-22 00:00:00,2740.0,28300,0,32.0
2020-01-22 01:00:00,2722.0,28448,0,31.21
2020-01-22 02:00:00,2668.0,27444,0,30.5
2020-01-22 03:00:00,2636.0,26930,0,29.75
2020-01-22 04:00:00,2630.0,26328,0,30.57
2020-01-22 05:00:00,2626.0,27428,0,33.77
2020-01-22 06:00:00,2600.0,31630,0,40.9
2020-01-22 07:00:00,2484.0,38397,0,50.15
2020-01-22 08:00:00,2360.0,40216,2,53.13
2020-01-22 09:00:00,2240.0,41279,179,53.75
2020-01-22 10:00:00,2115.0,41272,672,50.25
2020-01-22 11:00:00,2019.0,40847,1160,48.0
2020-01-22 12:00:00,1943.0,40802,1250,48.3
2020-01-22 13:00:00,1872.0,40700,1120,44.0
2020-01-22 14:00:00,1811.0,40820,783,45.86
2020-01-22 15:00:00,1727.0,40451,315,48.54
2020-01-22 16:00:00,1638.0,42143,10,54.32
2020-01-22 17:00:00,1639.0,43913,0,57.2
2020-01-22 18:00:00,1663.0,43829,0,52.14
2020-01-22 19:00:00,1734.0,43269,0,46.15
2020-01-22 20:00:00,1807.0,41334,0,41.02
2020-01-22 21:00:00,1888.0,37984,0,38.38
2020-01-22 22:00:00,1992.0,33647,0,34.31
2020-01-22 23:00:00,2099.0,29754,0,33.2
2020-01-23 00:00:00,2602.0,28197,0,32.23
2020-01-23 00:00:00,2740.0,28197,0,32.23
2020-01-23 01:00:00,2760.0,28236,0,31.53
2020-01-23 01:00:00,2722.0,28236,0,31.53
2020-01-23 02:00:00,2668.0,27159,0,30.08
2020-01-23 02:00:00,2919.0,27159,0,30.08
2020-01-23 03:00:00,2636.0,26297,0,30.16
2020-01-23 03:00:00,3048.0,26297,0,30.16
2020-01-23 04:00:00,2630.0,25730,0,30.07
2020-01-23 04:00:00,3116.0,25730,0,30.07
2020-01-23 05:00:00,2626.0,26779,0,32.95
2020-01-23 05:00:00,3153.0,26779,0,32.95
2020-01-23 06:00:00,2600.0,31487,0,41.07
2020-01-23 06:00:00,3172.0,31487,0,41.07
2020-01-23 07:00:00,2484.0,37608,0,55.0
2020-01-23 07:00:00,3139.0,37608,0,55.0
2020-01-23 08:00:00,2360.0,40425,2,53.82
2020-01-23 08:00:00,3116.0,40425,2,53.82
2020-01-23 09:00:00,3105.0,41194,276,53.64
2020-01-23 09:00:00,2240.0,41194,276,53.64
2020-01-23 10:00:00,2115.0,41403,765,49.93
2020-01-23 10:00:00,3095.0,41403,765,49.93
2020-01-23 11:00:00,3138.0,41092,1000,48.14
2020-01-23 11:00:00,2019.0,41092,1000,48.14
2020-01-23 12:00:00,3171.0,41352,873,46.68
2020-01-23 12:00:00,1943.0,41352,873,46.68
2020-01-23 13:00:00,1872.0,41429,723,44.52
2020-01-23 13:00:00,3153.0,41429,723,44.52
2020-01-23 14:00:00,3105.0,41124,397,46.56
2020-01-23 14:00:00,1811.0,41124,397,46.56
2020-01-23 15:00:00,1727.0,41031,107,47.61
2020-01-23 15:00:00,3071.0,41031,107,47.61
2020-01-23 16:00:00,3034.0,42384,2,54.22
2020-01-23 16:00:00,1638.0,42384,2,54.22
2020-01-23 17:00:00,1639.0,43821,0,60.0
2020-01-23 17:00:00,3043.0,43821,0,60.0
2020-01-23 18:00:00,3046.0,43334,0,52.68
2020-01-23 18:00:00,1663.0,43334,0,52.68
2020-01-23 19:00:00,1734.0,42963,0,48.43
2020-01-23 19:00:00,3028.0,42963,0,48.43
2020-01-23 20:00:00,3013.0,40628,0,41.13
2020-01-23 20:00:00,1807.0,40628,0,41.13
2020-01-23 21:00:00,2974.0,37254,0,37.17
2020-01-23 21:00:00,1888.0,37254,0,37.17
2020-01-23 22:00:00,2854.0,33079,0,35.35
2020-01-23 22:00:00,1992.0,33079,0,35.35
2020-01-23 23:00:00,2099.0,29213,0,30.63
2020-01-23 23:00:00,2726.0,29213,0,30.63
2020-01-24 00:00:00,3231.0,27698,0,31.09
2020-01-24 01:00:00,3126.0,27626,0,30.62
2020-01-24 02:00:00,3013.0,26501,0,30.1
2020-01-24 03:00:00,2889.0,25975,0,30.0
2020-01-24 04:00:00,2713.0,25320,0,30.0
2020-01-24 05:00:00,2572.0,26403,0,34.76
2020-01-24 06:00:00,2473.0,30618,0,42.96
2020-01-24 07:00:00,2406.0,37157,0,54.88
2020-01-24 08:00:00,2335.0,40080,4,53.61
2020-01-24 09:00:00,2266.0,40625,162,52.82
2020-01-24 10:00:00,2212.0,41301,510,50.85
2020-01-24 11:00:00,2198.0,41440,745,48.92
2020-01-24 12:00:00,2148.0,41352,848,46.05
2020-01-24 13:00:00,2023.0,41021,775,44.94
2020-01-24 14:00:00,1906.0,40594,405,45.86
2020-01-24 15:00:00,1816.0,40339,135,46.67
2020-01-24 16:00:00,1791.0,41755,3,52.54
2020-01-24 17:00:00,1875.0,43621,0,56.43
2020-01-24 18:00:00,2007.0,43044,0,51.83
2020-01-24 19:00:00,2277.0,41284,0,45.07
2020-01-24 20:00:00,2563.0,39162,0,37.66
2020-01-24 21:00:00,2853.0,35956,0,37.32
2020-01-24 22:00:00,3121.0,32333,0,35.06
2020-01-24 23:00:00,3401.0,28831,0,39.4
2020-01-25 00:00:00,3586.0,27392,0,35.6
2020-01-25 01:00:00,3793.0,26876,0,31.88
2020-01-25 02:00:00,4016.0,25459,0,30.27
2020-01-25 03:00:00,4237.0,24738,0,28.3
2020-01-25 04:00:00,4449.0,23779,0,27.0
2020-01-25 05:00:00,4643.0,23754,0,28.05
2020-01-25 06:00:00,4806.0,25473,0,30.51
2020-01-25 07:00:00,4959.0,28234,0,34.88
2020-01-25 08:00:00,5104.0,31360,1,37.6
2020-01-25 09:00:00,5271.0,34824,145,39.71
2020-01-25 10:00:00,5492.0,36037,365,38.79
2020-01-25 11:00:00,5682.0,36384,573,37.62
2020-01-25 12:00:00,5772.0,36480,604,35.44
2020-01-25 13:00:00,5700.0,36443,518,34.12
2020-01-25 14:00:00,5620.0,35990,348,35.57
2020-01-25 15:00:00,5653.0,36301,150,37.28
2020-01-25 16:00:00,6017.0,37272,3,42.0
2020-01-25 17:00:00,6117.0,40083,0,54.2
2020-01-25 18:00:00,6279.0,39875,0,46.93
2020-01-25 19:00:00,6609.0,37690,0,37.41
2020-01-25 20:00:00,6944.0,35438,0,36.0
2020-01-25 21:00:00,7273.0,32455,0,35.23
2020-01-25 22:00:00,7576.0,29492,0,31.51
2020-01-25 23:00:00,7873.0,26821,0,29.66
2020-01-26 00:00:00,8639.0,25630,0,28.77
2020-01-26 01:00:00,8828.0,25177,0,26.64
2020-01-26 02:00:00,9005.0,23593,0,24.54
2020-01-26 03:00:00,9222.0,22704,0,24.05
2020-01-26 04:00:00,9514.0,21594,0,22.97
2020-01-26 05:00:00,9749.0,21347,0,22.95
2020-01-26 06:00:00,9946.0,22510,0,24.2
2020-01-26 07:00:00,10051.0,24108,0,25.59
2020-01-26 08:00:00,10061.0,26052,39,29.31
2020-01-26 09:00:00,9909.0,29168,611,33.0
2020-01-26 10:00:00,9495.0,31626,1180,35.62
2020-01-26 11:00:00,8931.0,32977,1270,36.32
2020-01-26 12:00:00,8245.0,34113,1090,41.0
2020-01-26 13:00:00,7569.0,34678,767,42.15
2020-01-26 14:00:00,6953.0,35210,560,41.95
2020-01-26 15:00:00,6604.0,35908,318,35.91
2020-01-26 16:00:00,6623.0,37725,32,43.0
2020-01-26 17:00:00,6419.0,40644,0,56.9
2020-01-26 18:00:00,6374.0,39999,0,51.0
2020-01-26 19:00:00,6832.0,38429,0,43.93
2020-01-26 20:00:00,7387.0,36241,0,34.4
2020-01-26 21:00:00,7979.0,33273,0,37.52
2020-01-26 22:00:00,8592.0,29471,0,28.45
2020-01-26 23:00:00,9130.0,26059,0,27.91
2020-01-27 00:00:00,8680.0,24269,0,25.6
2020-01-27 01:00:00,8960.0,24425,0,23.38
2020-01-27 02:00:00,9151.0,23277,0,20.3
2020-01-27 03:00:00,9294.0,22807,0,18.36
2020-01-27 04:00:00,9379.0,22435,0,22.12
2020-01-27 05:00:00,9399.0,23582,0,24.6
2020-01-27 06:00:00,9399.0,28287,0,35.18
2020-01-27 07:00:00,9313.0,35285,0,37.6
2020-01-27 08:00:00,9138.0,38526,38,37.41
2020-01-27 09:00:00,9002.0,39129,1090,37.24
2020-01-27 10:00:00,8956.0,38567,2020,35.51
2020-01-27 11:00:00,8775.0,38209,2360,36.89
2020-01-27 12:00:00,8475.0,38645,2140,37.51
2020-01-27 13:00:00,7943.0,38589,1380,37.74
2020-01-27 14:00:00,7315.0,39222,924,38.88
2020-01-27 15:00:00,7002.0,39734,493,37.17
2020-01-27 16:00:00,7262.0,41833,64,42.0
2020-01-27 17:00:00,7230.0,44208,0,55.1
2020-01-27 18:00:00,7179.0,43888,0,52.0
2020-01-27 19:00:00,7094.0,42735,0,47.97
2020-01-27 20:00:00,6998.0,40435,0,39.57
2020-01-27 21:00:00,6854.0,36796,0,33.53
2020-01-27 22:00:00,6584.0,32366,0,31.0
2020-01-27 23:00:00,6322.0,28281,0,40.0
2020-01-28 00:00:00,5583.0,26938,0,39.95
2020-01-28 01:00:00,5968.0,26946,0,35.6
2020-01-28 02:00:00,6250.0,25707,0,28.74
2020-01-28 03:00:00,6530.0,25232,0,21.94
2020-01-28 04:00:00,6890.0,24284,0,22.67
2020-01-28 05:00:00,7246.0,25351,0,26.97
2020-01-28 06:00:00,7495.0,30193,0,36.13
2020-01-28 07:00:00,7733.0,36856,0,40.0
2020-01-28 08:00:00,7910.0,39240,259,46.0
2020-01-28 09:00:00,8066.0,39262,1700,45.77
2020-01-28 10:00:00,8307.0,38361,3220,38.48
2020-01-28 11:00:00,8540.0,37772,3390,34.83
2020-01-28 12:00:00,8761.0,37547,3440,33.69
2020-01-28 13:00:00,8908.0,37334,2800,32.0
2020-01-28 14:00:00,9013.0,37497,2230,31.0
2020-01-28 15:00:00,9143.0,38334,1150,33.33
2020-01-28 16:00:00,9293.0,40639,174,42.0
2020-01-28 17:00:00,9474.0,42502,0,51.07
2020-01-28 18:00:00,9671.0,42613,0,44.03
2020-01-28 19:00:00,9915.0,41777,0,42.7
2020-01-28 20:00:00,10147.0,39859,0,37.48
2020-01-28 21:00:00,10348.0,36091,0,37.0
2020-01-28 22:00:00,10486.0,31708,0,26.82
2020-01-28 23:00:00,10617.0,27590,0,24.95
2020-01-29 00:00:00,10709.0,25959,0,24.9
2020-01-29 01:00:00,10765.0,26030,0,22.92
2020-01-29 02:00:00,10788.0,24920,0,18.77
2020-01-29 03:00:00,10801.0,24381,0,18.67
2020-01-29 04:00:00,10792.0,23668,0,22.51
2020-01-29 05:00:00,10800.0,24950,0,25.64
2020-01-29 06:00:00,10745.0,29714,0,36.04
2020-01-29 07:00:00,10603.0,36850,0,38.75
2020-01-29 08:00:00,10424.0,38944,231,41.55
2020-01-29 09:00:00,10283.0,39260,1690,40.7
2020-01-29 10:00:00,10227.0,37417,3470,37.0
2020-01-29 11:00:00,10106.0,36185,4510,34.09
2020-01-29 12:00:00,9987.0,35803,4130,34.04
2020-01-29 13:00:00,9802.0,36243,3170,34.05
2020-01-29 14:00:00,9575.0,36802,2020,36.84
2020-01-29 15:00:00,9461.0,37377,1230,34.05
2020-01-29 16:00:00,9543.0,39467,178,43.85
2020-01-29 17:00:00,9583.0,42338,0,52.05
2020-01-29 18:00:00,9640.0,42248,0,48.75
2020-01-29 19:00:00,9768.0,41131,0,43.7
2020-01-29 20:00:00,9882.0,38796,0,36.9
2020-01-29 21:00:00,9966.0,34925,0,34.1
2020-01-29 22:00:00,9987.0,30239,0,28.95
2020-01-29 23:00:00,9998.0,26216,0,26.38
2020-01-30 00:00:00,10013.0,24581,0,23.93
2020-01-30 01:00:00,9800.0,24723,0,23.28
2020-01-30 02:00:00,9491.0,24027,0,22.67
2020-01-30 03:00:00,9167.0,23879,0,22.41
2020-01-30 04:00:00,8876.0,23559,0,23.37
2020-01-30 05:00:00,8710.0,24620,0,28.69
2020-01-30 06:00:00,8717.0,29325,0,40.0
2020-01-30 07:00:00,9231.0,35621,0,40.26
2020-01-30 08:00:00,9797.0,38144,14,42.73
2020-01-30 09:00:00,10328.0,38821,217,44.0
2020-01-30 10:00:00,10776.0,38845,551,42.1
2020-01-30 11:00:00,11113.0,38780,662,40.12
2020-01-30 12:00:00,11338.0,38590,940,37.7
2020-01-30 13:00:00,11455.0,38044,818,35.34
2020-01-30 14:00:00,11531.0,37498,756,30.94
2020-01-30 15:00:00,11580.0,36969,439,32.7
2020-01-30 16:00:00,11563.0,38244,86,38.08
2020-01-30 17:00:00,11526.0,40964,0,46.0
2020-01-30 18:00:00,11599.0,40626,0,44.0
2020-01-30 19:00:00,11637.0,39315,0,39.8
2020-01-30 20:00:00,11550.0,36920,0,35.67
2020-01-30 21:00:00,11412.0,33392,0,36.37
2020-01-30 22:00:00,11142.0,29314,0,26.03
2020-01-30 23:00:00,10769.0,25863,0,20.47
2020-01-31 00:00:00,10368.0,24424,0,15.1
2020-01-31 01:00:00,9714.0,24817,0,16.23
2020-01-31 02:00:00,9203.0,24054,0,14.2
2020-01-31 03:00:00,8958.0,23732,0,13.32
2020-01-31 04:00:00,9128.0,22832,0,16.75
2020-01-31 05:00:00,9221.0,23474,0,22.09
2020-01-31 06:00:00,9310.0,27314,0,32.89
2020-01-31 07:00:00,9474.0,33381,0,34.87
2020-01-31 08:00:00,9641.0,35908,67,37.67
2020-01-31 09:00:00,9764.0,36665,436,40.41
2020-01-31 10:00:00,9897.0,36574,760,39.9
2020-01-31 11:00:00,10039.0,36468,968,39.98
2020-01-31 12:00:00,10213.0,36361,923,39.8
2020-01-31 13:00:00,10416.0,35787,840,35.18
2020-01-31 14:00:00,10591.0,35285,813,31.0
2020-01-31 15:00:00,10751.0,34952,389,30.78
2020-01-31 16:00:00,10935.0,36368,48,37.0
2020-01-31 17:00:00,11151.0,38878,0,44.96
2020-01-31 18:00:00,11320.0,38527,0,40.0
2020-01-31 19:00:00,11417.0,36605,0,37.0
2020-01-31 20:00:00,11501.0,34260,0,34.0
2020-01-31 21:00:00,11561.0,31127,0,32.1
2020-01-31 22:00:00,11569.0,27536,0,20.98
2020-01-31 23:00:00,11574.0,24389,0,12.08
2020-02-01 00:00:00,11719.0,23035,0,9.54
2020-02-01 01:00:00,11704.0,22677,0,8.85
2020-02-01 02:00:00,11710.0,21540,0,3.77
2020-02-01 03:00:00,11692.0,20457,0,0.28
2020-02-01 04:00:00,11644.0,19303,0,2.0
2020-02-01 05:00:00,11569.0,19619,0,6.3
2020-02-01 06:00:00,11507.0,21735,0,10.08
2020-02-01 07:00:00,11443.0,24680,0,18.85
2020-02-01 08:00:00,11364.0,27102,113,26.7
2020-02-01 09:00:00,11359.0,29184,1450,35.84
2020-02-01 10:00:00,11369.0,28830,3220,33.7
2020-02-01 11:00:00,11405.0,27949,3840,32.0
2020-02-01 12:00:00,11414.0,27755,3780,30.21
2020-02-01 13:00:00,11424.0,27759,3700,29.97
2020-02-01 14:00:00,11370.0,27863,3190,32.73
2020-02-01 15:00:00,11189.0,28996,1770,22.26
2020-02-01 16:00:00,10841.0,31404,282,35.0
2020-02-01 17:00:00,10729.0,35371,0,45.72
2020-02-01 18:00:00,10346.0,36209,0,50.0
2020-02-01 19:00:00,9748.0,34933,0,42.0
2020-02-01 20:00:00,9043.0,33343,0,34.0
2020-02-01 21:00:00,8291.0,31159,0,36.55
2020-02-01 22:00:00,7586.0,28940,0,38.47
2020-02-01 23:00:00,6812.0,26631,0,35.6
2020-02-02 00:00:00,,25620,0,39.97
2020-02-02 01:00:00,,25526,0,39.9
2020-02-02 02:00:00,,24369,0,36.91
2020-02-02 03:00:00,,23454,0,34.91
2020-02-02 04:00:00,,22910,0,30.66
2020-02-02 05:00:00,,22698,0,29.82
2020-02-02 06:00:00,,23548,0,32.0
2020-02-02 07:00:00,,25172,0,31.23
2020-02-02 08:00:00,,27308,37,33.08
2020-02-02 09:00:00,,29954,453,41.0
2020-02-02 10:00:00,,31131,973,43.1
2020-02-02 11:00:00,,31892,1780,39.6
2020-02-02 12:00:00,,32445,2430,36.7
2020-02-02 13:00:00,,32147,2140,32.18
2020-02-02 14:00:00,,31943,1440,28.1
2020-02-02 15:00:00,,32564,661,30.9
2020-02-02 16:00:00,,34344,50,35.0
2020-02-02 17:00:00,,37127,0,49.2
2020-02-02 18:00:00,,36903,0,45.1
